,target,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
10,0,-1.6950871839571544,0.30271944331321265,-0.3326936874692943,0.8506809840215469,-0.5433284466591749,0.4665696363120597,0.24473650686389156,0.5117054784936499,-0.01786346818826046,0.13159851237548503,0.523212979843578,0.004150356841928667,0.7488971117644181,-0.5186455950363472,0.763580439740647,1.1773856608125586,0.5570487794894832,0.6498336541112365,0.5031145736085437,0.43142121690178253,-0.0019986226414932507,-0.16610667343168525,-0.42123619464323897,0.006787321504254951,0.43101973974272095,-0.23124769405594112,0.4936398321692292,-0.051948190357040805,0.08694527371528721,-0.36464942038506326
11,1,-1.6915667536685621,-0.1008473096886706,-1.3566270352736287,0.7294746770765428,-0.004077259886133251,0.6930568284134851,-0.1991953616241033,0.527279251745873,-0.07983854468579647,0.4385683859403348,0.4297637083454128,-0.813676648562212,0.5671342062020499,0.6747696541316219,0.38643372873910775,2.0630733161340333,0.7926031972331385,0.6567187661060973,1.1914653557084116,-0.018620124426616324,1.7116320356381074,0.1100597127023726,0.3635201797435524,1.1946514510219493,-0.43702197664932246,0.37774279102097863,-0.3766825721715513,-0.3376730078237909,-0.02544312548301676,1.6480974966208735
12,1,-1.6880463233799698,0.18431933010037407,0.07050201589929997,0.35865427925448823,-0.34448461123162033,0.2900301086595067,-0.3438785206373727,0.21091284140627548,-0.19396363732084995,0.03291279465948689,-0.03792217620373527,0.5976186471085725,-0.12419509147490304,-1.0841723044147904,-0.35942373162131275,-0.1961898672628631,-0.09279064928686458,-0.3932315550375545,0.05798800692762712,-0.4699447353248174,0.07315083509988367,0.29857236093126405,-0.041296827290524266,-0.18610825998796615,0.3123192119248633,0.031982272943642344,-1.2515539403754454,0.3864181439255282,-0.22176706028917473,-0.4074340640435906
13,1,-1.6845258930913776,0.43865004056817164,0.36775992336427504,-0.04045031630752991,1.17009612436812,0.5093214454651419,0.014484806550371283,0.16453559981875285,-0.6080021285688472,-1.167706578561218,0.11611579108000819,-0.12409289170576739,-0.12426110302261521,0.20348046030589917,-0.25796857396571193,0.29543090858491483,-0.17262025487324947,0.1735754888903832,0.03525233703003136,0.541507802233735,0.9003988760819884,-0.36680927543190917,0.9618451155349341,-0.28171880850653175,-0.42526867893172143,1.1582660401635216,1.6240065579060867,0.5714175649326763,1.2937062971300166,-0.4074340640435906
14,0,-1.6810054628027855,0.6058916399020516,-0.9963060616522713,0.6605500150105458,-1.3014366911639563,0.005912136496194729,0.7792960443395182,0.3028470652056405,-0.0030114310845659933,0.8755923546117338,0.49906172998039666,-0.16950559997940726,1.0843347485878594,0.7017394045320143,0.6612175078714665,-0.044205923520099846,-0.20074495208579338,0.6971922260714999,0.7139709147747845,-0.34219669994163754,-0.27072453113803857,-0.24047216413946543,-0.4033435978061578,-0.02882048713103679,-0.3334828802086251,0.07561033859075104,-0.2467682192331739,-0.017563934607955096,0.004235908084138924,0.40531844338050077
15,1,-1.6774850325141932,-1.4630683606906272,1.561913359363075,-1.595271897736893,0.6269883874092195,-1.533324058999503,-1.5735714266061007,-1.0033845546498747,1.4369677291021383,-0.4618619749624864,-0.6992436282544401,0.26037912869082325,-0.6198609686894927,-0.42544077385865625,-0.7057999959619434,0.961345586711876,-0.5439472488820395,-0.5917673960204665,-0.5744492520419779,0.1612049848704922,0.5849429225995556,0.20918752473611638,-0.7995123349852697,-0.18334366093484833,0.049760292772154054,0.8376563469838961,-0.6205543655448097,1.005996232401342,0.40636031476231554,-0.022060826940985885
16,1,-1.673964602225601,-0.8904665087553671,-2.516714344653801,-0.19596348206232692,0.4468974541677483,1.8380743677227382,-3.255240802223709,-0.5235158605681667,0.23478518896966483,0.2769887460298797,-0.2685959207976764,0.23886692528439118,-0.04289279518810391,-1.8883331261685783,-0.48655081187145166,-0.8386935634756589,0.1543406573998912,0.23671322740044978,0.6810142760012584,-0.13405099714747346,2.4569989038302467,0.29517099248016593,-0.8399469213098569,-0.21979605951646713,-1.071578779865973,0.1472276894616536,0.7587084726268819,0.6073542084355262,-3.007910368547485,-0.2750702893038334
17,0,-1.6704441719370087,0.33408894763585234,-0.3662266144978983,0.8646642667988258,-1.0123517713513497,0.3971412490923413,-0.09070509079351731,0.5247870535296253,-0.07446710083415103,1.067966981194849,0.33016083517715955,-0.33433885537906516,0.1539262886042799,1.4189048061633038,1.0727317287246019,0.0313496128995728,0.6561343434877912,0.6326046001861553,0.22313097206864038,-1.3075038604153235,-0.3090748221452555,-0.16497302181524362,-0.13810662967178194,0.09724087223501275,0.7967123967877426,-1.0505568810772439,1.256068148531097,-0.07334315342364102,0.19112494118410556,-0.38582762434342444
18,1,-1.6669237416484166,0.12855908130843197,0.4166272631736248,-0.05621478288965822,0.10139205663787876,-0.09645059171759109,-1.1528737355799392,-0.11376510076592086,0.22571323299850315,0.22069357986791846,-0.7437397103436773,0.8960170380955098,-1.1158267867003113,0.3570937997728632,-0.6655063826893735,0.31366090397446633,-0.2725165442293662,-0.14926227963024005,-0.033417334533901374,-0.45064545538048234,0.15141580919457814,0.03539954346414293,-0.4985518918334458,0.05748254851254158,0.9644712210102268,0.03010549080954585,0.55432056044082,0.4357199310734646,0.4646178954485182,-0.4074340640435906
19,1,-1.6634033113598243,-4.689935582900641,5.299599677390168,-3.743505209671094,2.9554863806112484,-3.8883003455182106,3.88056579121622,-6.612085035195514,-8.109504792905984,-5.229366556861415,-4.728157235507015,0.5536731341061164,-1.4126244555657754,-2.929810310180659,0.8013430601512193,-2.8142562193236174,-1.3004740175868708,-1.612999333980393,-1.8672074288214717,-0.437582193061113,9.19598522167323,-7.840966781246649,7.109029258492214,4.215542770136332,0.29039928057270065,-2.2607349996850163,-0.05867500059471339,-5.42457414699726,-0.542822540371883,-0.4113271162418187
20,1,-1.659882881071232,-0.38336172672169944,0.8709887203922915,-0.657459273240365,1.642649326803997,-1.2732380091135076,-0.579302625149624,-0.9260726632573317,0.4942250762911938,-2.494719393116913,-1.8253337654654558,1.9741731503045228,-2.4694351137873314,0.3128135825446229,-2.1712357820046604,0.5662701288632349,-3.3090904598612414,-3.430834069352974,-3.349703652465631,2.64720428910418,1.3344886939271763,0.6807231234920458,0.4753137966082074,0.04703214415632927,1.2057819050028564,0.4580398536550435,0.7217045599632472,2.0470496757767997,2.2067481968384013,0.9127388668975577
21,1,-1.65636245078264,-0.19343033377322685,0.9636426216564085,-0.041667585071872466,1.371095495065835,-0.1464134448539286,1.8025812663991998,-1.021290418624272,-2.563971087827747,-0.6746873194861355,-0.6268511171072478,0.24311945050339268,-0.6600409577348346,1.7509024330649547,-0.17984410387052277,-0.1053908239360757,0.07033181340290716,-0.005308815434118803,0.354728831671162,-0.12470618067393381,3.228834716531589,-2.1731637730781417,2.1297859750315182,0.8338071240915729,-0.8983776429487094,-0.949877499554915,0.7613577442725071,-0.06552075436557864,0.27846051721177867,-0.2805594929033351
22,0,-1.6528420204940477,0.6832721156846079,-0.5168389110170168,0.6350538245250268,-0.8016802834182719,0.24399530964805993,0.118270020591259,0.42257878556831124,-0.07077693664675434,0.5949815926483819,0.6010833433475999,-0.21682430713318723,0.9018816987137142,0.5411356599533613,0.797096709651638,0.5768182788874864,0.7955072743002144,0.42942845917809686,0.5261245471852893,0.10323498264761832,-0.19066615865705708,-0.1633915470788946,-0.2487132271348076,0.051378394157059214,0.22871911920216315,0.17985470492157396,1.7941695324722438,-0.15927144179126773,-0.11747860511129793,-0.40416390019707893
23,1,-1.6493215902054554,0.3368008322913358,-0.5263155454487309,0.757789221234929,-0.2820542903200423,0.30960611571742624,0.9877728067594163,0.6939217730258559,-0.09375734600823063,0.36942900918757227,0.5933213324631352,-0.9947825736290562,0.543069836014884,0.2160463147523009,0.7532455759779864,2.270403364527242,0.44846564985600235,0.5467262454920072,0.659378544131485,0.6750328679937251,0.5977078660265555,-0.005478748162408591,0.6398356228324877,0.3203229988851525,-1.3368855207187291,-0.13928955697301734,-0.14549933141396815,-0.14938480995066758,-0.2574200463806654,0.7183587706400264
24,0,-1.6458011599168632,0.40247153652003353,-0.27116759542358404,0.5011220974528549,-0.776696539806794,0.6427625587602417,-0.40453009053431427,0.7159144326641138,-0.25069604614270036,0.7321736904589314,0.6009840952751392,-0.7104651990085122,0.6720778252113775,0.7436920069642197,0.3953773686436037,0.7723837190519564,0.5547043729580122,0.594780915245588,0.7022304836420619,-0.37153788232973295,-0.17467537435746303,-0.07492061836434923,0.9735820148999059,-0.016306186941213587,0.09965903172994903,-0.502608235004016,-0.5377640343684547,-0.34551659376902144,-0.7634709146745273,-0.37329199626512977
25,0,-1.642280729628271,-1.424261303497916,0.9900189590485352,-0.1567551612062947,-1.9605970344088461,0.03517227188404066,3.4814772793896522,-0.3087327528909794,-1.073942483039314,2.7154326385223175,2.3549239330449034,-0.7849756055055439,0.8780360619944845,0.17720825580101862,0.4482818189673007,1.257733665457039,0.30102098060964744,0.5311528845217753,1.1171481962134835,-2.097352913937327,1.2579400177597007,0.6234469209693072,-1.0273292446224918,1.0199491188623613,1.061516544329657,0.937520493956854,-0.1121948866603913,0.9614593456805247,1.9750164151231813,-0.21667450633041116
26,1,-1.6387602993396788,0.08134593612007697,-0.07782618767163259,0.17576907587582022,-0.9003038163691923,-0.12507008391352392,0.31039712283355275,-0.04702796784854209,-0.4030183066575397,0.29911858008233677,-0.5817040596056157,0.18508480861263882,0.16985515424614686,-0.21151583038997668,-0.12176258322064941,-0.27371769270406476,-0.12672635254911377,-0.381790541756882,0.1479513323092649,0.43552781393904594,0.5656277089322961,-0.38788884526348144,0.4194691094849274,-0.5776726613504302,-1.0059842253612354,0.15313974625292795,-1.6991127509190658,0.509843234842901,0.2948505253904673,0.6081464629081875
27,1,-1.6352398690510865,0.5513095773526722,-0.08287780624349583,0.2247981626460319,0.29441450346635395,0.41497988067898,0.42623895305574255,0.21306677958207573,0.0449466937223672,-0.3058796650891126,0.14639829161360823,0.3201194627044876,0.18886019918386818,0.6158936515224058,-0.2493821877467427,0.26988948557760584,0.37683028426049425,0.017463268929211528,0.3177667204562853,-0.7819075471564063,0.09634527241544506,0.005825656365063508,0.08820036001626612,-0.2427914541966463,-1.8469165655593485,1.1026295903632721,0.42051886807597577,0.3246613323278132,0.43734194790024333,-0.3372812634315194
28,0,-1.6317194387624943,0.04655085486263402,-1.0413798633498816,0.25681282313835657,-0.5137895213753211,0.2695058905929879,-0.2335033731754844,0.7998988530929461,-0.03380631869523105,0.5127152373518448,0.2957694791350366,-1.002631758321242,0.4782491323188261,-1.1589417299474418,0.7316562153004118,1.0177581572620857,0.6887985234732639,0.6734936025994949,0.9414227425362841,-0.5652354526737675,1.2538220369919568,0.15311280270697508,0.5990796343154197,1.1245917142962327,-0.35439529369396683,-0.21502901491584456,-0.40567495115751717,-0.017574609398032737,-0.2638006704947531,1.9887784944878188
29,1,-1.6281990084739022,0.10222856260285858,-0.1989044574844957,-0.16749428563584676,-0.17301354009040243,0.0005577708877612726,-0.7402504867444872,0.32104231681586787,0.0779933339184247,-0.33391089985323374,-0.6097632528935387,0.09113348579575274,-0.5013951304794946,-1.1613437482847246,-0.6815321801784718,0.4509116164908238,-0.23486432571328686,-0.20887006858322021,-0.07573677064926547,0.06626467196797046,0.9492536016872744,0.15208376208469424,-0.27870544511271117,0.5648931083951545,-0.4390289280905154,0.7579124781200635,1.5505967895354853,0.20056923246494981,0.23893950038765477,1.1069632410671606
30,0,-1.62467857818531,0.786376835736178,-1.1083724211904185,0.5336566059720559,-1.128218774211383,-0.14829605779882565,0.20428836224416025,0.21885973975468606,-0.0877647242186747,0.2396573932658977,0.9163109002390322,-1.0422864864962644,0.587986646231963,1.3404034022167806,0.541954411708744,0.35445043064829757,0.6165573428516081,0.5804583260158492,0.6296860186931367,-0.5951396029678336,-0.11805663381351449,-0.11764968593543874,0.13367706479959957,0.12727024889690838,-0.09836206285123554,-0.9152927133906622,-0.5888882708578976,-0.05888317544160197,-0.08990060830992792,0.478235311053314
31,0,-1.6211581478967176,0.5733082369210581,-0.6797260638682364,0.5987012630363039,-0.36627860584794397,0.40763331499186395,1.4261710173988698,0.42710130249861233,0.06887824695699515,0.6889560373796467,0.5656782307035031,-0.045597928782834585,0.8825026936022948,-1.2997566778748406,0.8723427295908125,0.3565000543385314,0.20847905633455735,0.7212079801728213,-0.28161492382906433,-1.2314312813413324,-0.19942163757844025,-0.10881000996968641,0.02421441376783645,-0.013183968160767058,-1.8384503945935655,0.2151664209663983,-0.8161086797861833,-0.026580079919256934,-0.05197129127741322,0.2472215936104554
32,1,-1.6176377176081254,-0.04368124750826334,0.3922185900728868,-0.12340085397736039,0.8567619889858282,0.2821505189025772,-0.4667497355971229,-0.11693937846775027,0.31724190841653555,-1.0049409027169283,-0.6241754505473536,0.7442608881107583,-0.6027843880465349,-1.2695834598994027,-1.240075538740044,-2.434015795849494,-0.03534904734168482,-0.3994842843744076,0.008123493049924598,-1.4670918003249258,-0.02792164126898094,0.13368731403917872,-0.2635940610624645,-0.41140741029537636,-0.7496073025461162,0.7183475100858207,0.019661041254859273,0.4196006748103845,0.22251802725635805,-0.4074340640435906
33,1,-1.6141172873195333,0.6496474330699832,-0.2672019796693232,0.5067338530038906,0.14211105206919813,0.44265622915009184,0.2096197364766204,0.4644020942468263,-0.014969373502693185,0.21973159314982574,0.5787998745299897,0.024184644941548296,0.4730458952937252,-2.3104117584033013,0.399008617535631,0.5846448437249987,1.011328389517027,0.8230999956602776,0.9635486537817721,-1.4766707420353062,-0.40167608891189066,-0.13619643943992837,-0.1420440410265806,-0.01499935407232444,-0.003913426233694866,0.49360749743584087,0.08223937892593582,-0.06955602511724052,0.03301584448063163,-0.4113271162418187
34,1,-1.610596857030941,-2.2270798017663025,1.6255472563139948,-2.9437669784775804,3.0083374020235327,-1.6044421959377977,-0.8846308713593449,-2.230515926050688,-0.04978520507541156,-2.181964793181363,-2.289450376660762,2.9331780311492097,-2.453369330426558,0.6540105576971663,-2.3099844050089,-0.26199915866999096,-1.7521127617180545,-1.4997304493208459,-1.5358952905797538,0.3249766387682415,0.7190264289085825,-0.9771552562495429,0.9286565884010944,0.9050012600016454,-1.8144979274000803,-0.4108698834298551,1.2491449173745837,2.0443177321808403,-3.411517271906924,-0.4074340640435906
35,0,-1.6070764267423487,0.5970328244762507,-0.7904184244790113,0.7240089740627221,-0.7221343446431447,-0.005983494525695851,0.11113885556691488,0.3774969685793841,-0.0762412325719749,0.8940656466589408,0.5347459328555457,-0.7478507780672732,0.7656897998274762,0.8203899939246282,0.6792867428076808,1.7192448948477974,0.8643997451279875,0.45747874444467096,0.5444957715412274,-0.5335178294310523,0.260143116313199,-0.009501305875943285,0.4107981738453188,-0.15158043416715575,1.0533029878369218,-0.15272890876477074,2.952191222904591,-0.18401305018169956,0.02705236844380114,0.5206695800140007
36,1,-1.6035559964537567,-0.5036459268265466,-0.4046397139485637,-0.31047617810866757,0.030811801093154463,0.5362770943206788,-0.7335340377837105,-0.5242123283665469,-0.24900556337463015,-0.6625997876182458,-0.3967262043054661,0.3038584131509168,-0.010154711699621288,1.0657961623240517,0.016399164956601993,-1.0167006426462701,-0.48079370842079394,-0.9942433597070778,-0.7592612003944552,0.2358447970324405,-0.5377219528688008,-0.3609004217549972,0.42803307461405704,-0.93092392848505,0.44002549026944376,0.28987499383564846,-1.5210640385513328,0.4845711995749539,-0.5188329057036188,-0.37667895167758814
37,0,-1.6000355661651644,-0.3491494064512455,0.1458313598145299,0.5349066743667996,-0.08063822825997713,0.3790640271827691,1.6376180294770823,0.582041090961775,0.06908227149818709,0.9709866044155328,1.7189753772542005,0.27132273789445993,0.8514667015348998,0.4486251886173843,0.6004361227210575,2.021214488295882,0.20169851805955039,0.657539656075245,-0.23651540293448728,-0.8914851885687486,1.070689210776945,-0.32459972844931073,0.5093299872359495,-0.23829551355842163,-1.7625940159610844,-0.533321668751215,0.014517484452266959,-0.3789684918653566,-1.760159468251389,-0.11518263552260329
38,0,-1.5965151358765721,0.24729544216041094,-0.22865145104599785,0.7571908652295875,-0.433918455741043,0.433233023990477,0.509559882876415,0.4956509088236378,-0.02936459095725659,0.39105136049922945,0.6274590550698657,-0.8762254736729144,0.7406980908425188,0.9528587967214008,0.763974950074811,1.7876712281356935,0.526020716733262,0.540101317603004,0.35482239479828637,0.2404359653867163,-0.25664984697632215,-0.15139209837588072,-0.1410128606495408,-0.1577008993207113,-0.7338704013740912,-0.8847779962944234,-1.227625829995659,-0.49171326417972666,-0.6227519562066935,-0.35297026379037877
39,1,-1.5929947055879798,-0.500437562405578,-0.3347724788397371,-0.37005579342908607,-0.19506533428957276,0.28502088180025503,0.13695188507128922,-0.2580755718686565,-0.20927623171339385,-0.7243285249738478,-0.5969229407192788,-0.029117360843184573,-0.37500868730286513,-1.1362451789837291,0.12677071333314807,0.330097977430267,-0.9963177907178068,-0.6643172798837677,-1.56889567200937,-0.4846454386733391,-0.35783358130181686,-0.24509088509266763,1.2772980774558942,-0.16647385609653642,-0.34783832579117213,1.282408751855681,1.7102745352789792,0.7551169888052597,-2.3822979067633336,-0.2556828893566573
40,1,-1.5894742752993878,-0.0904582960627599,-0.5034194110618191,0.6522726800498485,-0.6149547062902604,0.5334721741810392,-0.495066402539345,0.5577656837420867,-0.11400614116850463,0.8294258524208172,0.8344540095710665,-0.6638171906447135,0.6861871491354713,0.4292195033718173,0.5497300937653808,1.203358326015328,0.7396484232139583,0.5307894315207962,0.35332887328194834,-0.18457191603577702,-0.8613793416350626,-0.442471824590271,-0.4409581923329823,1.1415996352590903,0.7666578508944011,0.6266906219712995,0.3227088682522719,1.1102894027779036,-0.14251958117615543,-0.40435855280699035
41,0,-1.5859538450107955,0.3175424554179773,-0.31384417074137383,0.6472389225497965,-0.7362064740238756,1.000528455877162,3.0211953364780237,0.4561296469789772,0.19586027496924746,0.5087080834798792,0.5112261499821811,-0.8706122510588699,0.7180010243552261,-0.42943477723505546,0.7238021840469474,-0.3447533195948305,0.31613045748130636,0.6048087090084305,0.1763702492094863,0.7033258135935985,0.0314390034625319,-0.3305277239885842,-1.2130653949626102,-0.08636093827926748,1.2771088859382798,0.6017201610321867,-1.6500810733393096,0.2818338168298625,0.21395330617326336,-0.395054158053225
42,1,-1.5824334147222032,0.5052624406479242,-0.12492302375008107,0.28617850875737294,0.4894761049094147,0.09074732529913433,0.21451250605701294,0.03832887966736062,0.09267620100519278,-0.11126728379959033,0.031146616094805,0.2719949696614927,-0.07629929902421734,-0.9876639303981932,-0.3144545515086298,-1.3659707786428061,-0.07405944788379594,-0.313885096730356,-0.08726790288450553,-0.014288521797584424,0.06728667282667714,-0.0011192832210024026,-0.21444495837997013,-0.14775953267098813,-0.21144454164694784,1.0599402319134426,0.1871037236923744,0.47395746561653845,0.5764472553955905,-0.3820124331891608
43,1,-1.578912984433611,0.5104126553143237,0.21602461893720196,-0.3917378675277695,0.6956141497741725,-0.17658216108730485,-0.8935020117218441,-0.32769407108661425,0.18219456155190497,0.2561080647158821,-0.5962984262959578,1.7169219785659917,-1.177187035505197,0.7383968661520568,-0.8991758072905722,0.6438645388877572,-0.690375891730163,-0.4221157022307919,0.012793849829928388,1.4724944732640692,0.3296898133765215,0.1394033700301981,0.047423335685124184,0.5977450946646884,0.2619797478670867,-2.8542073393475764,0.588343558279701,0.5244172033488488,0.3262687167965333,-0.4074340640435906
44,1,-1.5753925541450189,0.6193572913397266,-0.19357168704793723,-0.18102007311780993,-0.0657318289635732,0.2592755569749225,-0.7831274568119575,0.1864902137686169,-0.04637628230320831,0.7006921212594278,-0.35673645580439084,1.0766902290649705,-0.4965674771879735,1.3048576860817653,-0.2388580834774679,-0.7378562824088188,-0.14091670439031811,0.0534584844679988,0.37842931121265955,-0.04308148534688198,0.2814710717352555,0.01648276526472432,-0.07935259643119391,-0.15084261996640055,-0.417484494478929,0.5367699986840323,-1.2191380468793,0.42120782071635093,0.5284318851736095,0.1643385123101781
45,1,-1.5718721238564266,0.4103872896964263,-0.40710726735225505,0.870851281764134,-1.1142077827892578,0.21001443807479356,0.02913985113952902,0.48180293869885144,-0.06650227216275717,1.038557368206083,0.28909566956310684,-0.8348728006248747,0.8770475355887069,0.9024197629700259,0.6425573953576961,0.9875120999507866,0.4388581712687974,0.5215420191374397,0.6309900482112952,0.21046739573952813,-0.1784970132789548,-0.04849949418636704,0.7691353678469232,-0.22664244994973257,0.9450085021547492,0.2427859730910021,-1.1743879144415872,0.03331466875668363,-0.016450620891261616,-0.4074340640435906
46,1,-1.5683516935678343,-1.5865088791620428,1.6362181635562842,-1.6824023786201092,0.6363656905815502,-1.636682030864731,-1.596207876044533,-1.0532276078243248,1.5236909271756516,-0.4508765076734643,-0.684088789537121,0.217933470360257,-0.5820831340365482,-0.3514668311806486,-0.6519584461565432,0.9531914232467201,-0.5085404562843521,-0.5654870287541176,-0.5664806222078723,0.12797633289291102,0.5973533139834116,0.2110490444022494,-0.847738789983934,-0.2207502234392369,0.05735509150611857,0.9155269546260929,-0.6196495049901515,0.9814503051325397,0.389659550352227,-0.022060826940985885
